Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
259	-7.2946944	4.029667	-1.8881662	-21.09115	0.0	0.0	0.0	0.0	31.758621	0.0	0.0	-4.637204	5.8427806	0.1042552	-52.43877	1.5595975e-05	8.836038e-05	0.00032396748	-0.00016283855	3.8146974e-09	-0.003839036	4.5110936e-13	-1.8351581e-07	41.113853	-34.147366	7.378795e-09	-1.6820785e-09	0	0	5.0	2.9706974	0.013526543	260000	2428.8980407714844
260	-8.64876	6.459977	-2.5912404	-26.473146	0.0	0.0	0.0	0.0	41.615383	0.0	0.0	-46.73003	61.576775	0.004854083	-143.03171	0.00044139227	0.0006524869	0.0021955178	-0.00036035082	6.6161157e-09	-0.012318819	1.1423254e-11	1.2158775e-06	702.6435	-474.87027	3.853817e-07	-3.059812e-07	0	0	79.0	2.9748175	0.012013198	261000	2442.961095094681
261	-7.858043	5.1750183	-2.1433294	-26.680311	0.0	0.0	0.0	0.0	35.214287	0.0	0.0	-8.909512	6.24212	-1.771086	-40.068153	-0.00021855732	0.0001725979	0.0002003327	-0.0007266358	-7.9154965e-08	-0.0036151076	1.4842953e-12	1.2738207e-06	69.64037	-57.31335	7.7379724e-08	-6.999496e-08	0	0	3.0	2.9167182	0.01782785	262000	2459.944239616394
262	-31.36849	102.202324	-3.1141496	-452.52713	0.0	0.0	0.0	0.0	54.27778	0.0	0.0	-57.16157	68.08931	0.8748965	-150.29227	0.00025081655	0.00045680042	0.0012728537	-0.00047215255	-1.1980534e-08	-0.016013898	2.4592737e-12	-1.1167538e-06	306.7288	-237.13426	1.8102834e-07	-1.6623449e-07	0	0	79.0	2.914425	0.009397329	263000	2475.0196945667267
263	-13.644008	29.71082	-2.2835858	-135.42772	0.0	0.0	0.0	0.0	54.61111	0.0	0.0	-29.081331	26.792772	0.27653313	-70.266365	-0.00011251005	0.000182734	0.000614883	-0.00038180145	7.271767e-08	-0.014160456	4.249159e-12	-1.6859875e-07	192.31117	-171.12433	2.7814487e-08	-1.7656504e-08	0	0	79.0	2.9550908	0.008253418	264000	2489.961602449417
264	-20.61761	39.20738	-2.5682156	-124.17361	0.0	0.0	0.0	0.0	84.0	0.0	0.0	-24.282465	17.188496	0.14679718	-64.63676	-1.4880377e-05	0.00014905227	0.00027350086	-0.0002684745	3.1113625e-08	-0.018387586	1.731678e-12	6.07673e-07	43.23171	-25.217255	1.7209887e-08	-9.072163e-09	0	0	51.0	2.9667854	0.011630665	265000	2502.410224676132
265	-16.189104	36.284557	-3.5473926	-160.83136	0.0	0.0	0.0	0.0	55.47059	0.0	0.0	-22.301445	16.887234	-1.2712607	-46.82748	0.00016288232	0.00018541177	0.0005390424	-0.00023652695	5.5909158e-08	-0.0049079787	3.1141099e-12	-2.1906607e-07	29.986797	-19.211296	5.2101e-08	-3.3785565e-08	0	0	3.0	2.98041	0.022418901	266000	2516.6870687007904
266	-31.859179	94.009155	-3.1004903	-383.43854	0.0	0.0	0.0	0.0	60.2	0.0	0.0	-42.643112	45.739906	0.08228874	-119.74661	0.00014524777	0.0008083094	0.0021057525	-0.0009767504	-2.682209e-08	-0.016323641	-8.949428e-12	2.2086836e-06	237.04407	-183.75218	2.7122968e-07	-2.065814e-07	0	0	79.0	2.9811425	0.010108715	267000	2530.7272284030914
267	-33.54467	106.069695	-2.5000417	-457.5641	0.0	0.0	0.0	0.0	57.82353	0.0	0.0	-57.652767	62.45232	-0.05390024	-150.91345	0.00068617903	0.0009614714	0.002872036	-0.00042981788	6.198883e-08	-0.010150554	6.9558153e-12	5.507892e-07	116.730934	-33.453087	7.600147e-07	-6.858142e-07	0	0	14.0	2.9789743	0.0143579105	268000	2545.1785027980804
268	-6.8173122	2.603479	-2.4440396	-13.053176	0.0	0.0	0.0	0.0	27.333334	0.0	0.0	-11.037064	13.106872	0.23272729	-54.126915	-9.062262e-05	0.0002311776	0.00053027587	-0.0008190628	-3.5762786e-09	-0.004563594	-4.7293723e-13	1.1818297e-06	37.309143	-11.744007	1.8157808e-08	-1.1389506e-08	0	0	6.0	2.9806352	0.012203635	269000	2562.069034576416
269	-26.17229	57.81302	-2.4089832	-208.13452	0.0	0.0	0.0	0.0	80.454544	0.0	0.0	-46.00135	36.688923	0.6025083	-104.62948	-0.00016791292	0.00026128392	0.0002757701	-0.00061700004	-7.1525574e-10	-0.014329627	-4.3655746e-14	7.141393e-07	376.0828	-280.661	5.739816e-08	-4.520164e-08	0	0	15.0	2.9797719	0.012459249	270000	2575.186808824539
270	-7.1272955	2.1613042	-3.8938901	-10.411035	0.0	0.0	0.0	0.0	28.285715	0.0	0.0	-33.223576	51.73605	0.9472027	-151.36662	4.3734617e-05	0.00025385115	0.00084696757	-0.0005915292	4.887581e-09	-0.005028598	4.6566128e-12	1.2659717e-06	169.47514	-146.6435	4.429177e-08	-3.4454246e-08	0	0	4.0	2.9634428	0.0138999475	271000	2590.700466632843
271	-100.168175	188.73581	-3.7341456	-477.59875	0.0	0.0	0.0	0.0	120.2	0.0	0.0	-66.27356	60.751854	-1.4473891	-153.07045	0.00013253027	0.00021595876	0.0006400228	-0.00024199625	-4.9769877e-09	-0.016889174	-1.8626452e-12	8.7385223e-07	54.34624	-30.440136	4.7731053e-08	-4.1323784e-08	0	0	48.0	2.9592624	0.012108007	272000	2602.325784444809
272	-7.2209797	5.1122637	-2.3652487	-26.200369	0.0	0.0	0.0	0.0	31.838709	0.0	0.0	-15.925632	19.64531	-1.4484117	-95.70532	-4.227207e-05	0.00010795005	0.00034475452	-0.00034102183	5.2452087e-09	-0.017396301	-1.1641532e-12	1.3146956e-06	518.905	-505.03873	1.3492944e-08	-7.635113e-09	0	0	79.0	2.9411936	0.012045145	273000	2621.152659893036
273	-10.573752	14.942933	-2.5036151	-71.25884	0.0	0.0	0.0	0.0	53.833332	0.0	0.0	-3.8778296	2.5936253	0.40742826	-10.566476	2.758028e-05	7.755706e-05	0.0004170201	-0.00019590271	-5.9604645e-08	-0.0109522855	-7.566996e-13	-9.888338e-08	34.856335	-20.732517	6.73513e-09	-2.611304e-09	0	0	79.0	2.9519556	0.010079191	274000	2636.1525118350983
274	-7.1317596	3.9954875	-2.2449877	-21.516705	0.0	0.0	0.0	0.0	30.121212	0.0	0.0	-5.4606614	3.3031068	-0.5529311	-13.254897	-8.488972e-06	9.588398e-05	0.000288274	-0.00022659506	-5.4121017e-08	-0.008233272	-1.891749e-12	-1.1487918e-07	17.016066	-11.526793	9.270238e-09	-5.4630633e-09	0	0	4.0	2.9390438	0.008437773	275000	2654.8391630649567
275	-11.448663	15.865289	-3.474725	-63.573193	0.0	0.0	0.0	0.0	67.5	0.0	0.0	-3.2832863	2.421093	0.5183282	-6.2241817	5.870733e-05	8.1771e-05	0.00026370352	-0.00014302795	4.506111e-08	-0.014626601	-1.0040821e-12	-1.3271757e-07	36.659508	-23.523796	5.112276e-09	8.465082e-09	0	0	79.0	2.9381263	0.009172005	276000	2668.3477742671967
276	-7.6648726	3.9081352	-2.4979615	-21.459538	0.0	0.0	0.0	0.0	32.62069	0.0	0.0	-6.935617	2.516098	-1.9049106	-10.737335	7.0503804e-05	8.835931e-05	0.00026595648	-0.00027975268	-1.2397766e-08	-0.008774975	9.604264e-13	8.1780973e-07	22.707445	-14.111119	1.3880319e-08	-7.682694e-09	0	0	4.0	2.8871858	0.014892489	277000	2686.1071803569794
277	-54.999405	134.7375	-2.0755181	-435.955	0.0	0.0	0.0	0.0	82.888885	0.0	0.0	-50.37699	61.980236	-0.28462005	-140.51138	-0.00024807802	0.00042932713	0.00024146173	-0.0011049069	2.9832126e-08	-0.011576606	2.4156178e-12	2.28312e-06	361.01462	-299.8287	1.01024895e-07	-9.00922e-08	0	0	71.0	2.8872805	0.012243488	278000	2699.3039293289185
278	-6.944062	3.4796784	-1.9808955	-18.9623	0.0	0.0	0.0	0.0	29.272728	0.0	0.0	-9.653542	5.068925	-2.6299596	-29.144852	-3.753998e-05	7.831625e-05	0.00013623861	-0.00025107167	2.2649764e-09	-0.007064137	-1.36788e-12	-1.1129316e-07	68.98854	-57.398247	7.7337345e-09	-3.2901206e-09	0	0	5.0	2.8849754	0.011505893	279000	2717.977259159088
279	-27.084084	59.840233	-2.6627333	-196.18272	0.0	0.0	0.0	0.0	77.44444	0.0	0.0	-26.954966	36.25044	1.4021091	-111.11391	2.4153695e-05	0.00024835367	0.0007295114	-0.00022078925	9.250641e-08	-0.0015820573	2.1464074e-12	-1.464448e-06	428.56714	-380.83984	1.9234765e-08	-1.5632041e-08	0	0	2.0	2.8849342	0.016243625	280000	2731.264424800873
280	-6.8494973	4.143744	-1.8053766	-19.828247	0.0	0.0	0.0	0.0	30.875	0.0	0.0	-13.445836	16.265043	0.2904563	-71.214226	2.6382555e-05	7.611535e-05	0.0001786437	-0.00017535675	3.242493e-08	-0.008169189	-2.1536835e-12	2.3742113e-07	358.67657	-343.33182	6.33535e-09	-3.5585312e-09	0	0	10.0	2.884228	0.014427069	281000	2750.306305170059
281	-6.184385	2.330246	-1.4851294	-10.366452	0.0	0.0	0.0	0.0	25.68421	0.0	0.0	-1.2973462	0.4168454	0.32929325	-4.543068	-1.1836863e-05	5.8900194e-05	0.00014889913	-0.00023966833	-7.855892e-08	-0.010158899	-1.3096723e-13	1.9135565e-07	5.0972867	-2.7256062	3.603977e-09	-2.477626e-09	0	0	79.0	2.8798256	0.006010082	282000	2771.157278776169
282	-45.6626	131.64766	-4.961181	-501.53287	0.0	0.0	0.0	0.0	70.30769	0.0	0.0	-47.338306	58.36386	0.920197	-132.05513	0.00010726802	0.00017626976	0.0005521738	-0.0001590706	-1.192093e-10	-0.006098688	-1.8335413e-12	-8.0591695e-07	516.7441	-370.2343	4.0516557e-08	-3.165863e-08	0	0	5.0	2.8931375	0.011430048	283000	2785.383272409439
283	-121.69487	282.03094	-3.412909	-812.51196	0.0	0.0	0.0	0.0	94.14286	0.0	0.0	-65.46812	63.50543	0.34832406	-145.98514	0.0007050486	0.00081302156	0.0025086305	-0.00015204784	1.0997057e-07	-0.007025744	8.614734e-12	3.7512152e-06	1454.6338	-1172.2302	7.9336576e-07	-4.4684953e-07	0	0	3.0	2.8929992	0.018643038	284000	2798.0022943019867
284	-25.972134	82.213264	-3.4635115	-374.65527	0.0	0.0	0.0	0.0	52.157894	0.0	0.0	-68.83269	66.05185	-2.9391034	-153.25024	-0.0005807748	0.0005418405	0.0004313616	-0.0017989702	4.529953e-08	-0.006873971	2.6659109e-11	-4.2707305e-07	687.9121	-659.7931	6.240047e-07	-5.997584e-07	0	0	3.0	2.8932066	0.01836584	285000	2813.622436761856
285	-10.558395	17.719301	-2.3071184	-84.8918	0.0	0.0	0.0	0.0	51.210526	0.0	0.0	-5.167458	3.5717392	-0.22207236	-32.510952	7.289466e-05	0.00015153295	0.0003417391	-0.0006877506	-6.103516e-08	-0.016355086	-2.590241e-12	-1.2854573e-06	69.897316	-46.17698	2.3966637e-08	-1.7929066e-08	0	0	79.0	2.8944597	0.011116105	286000	2829.3536784648895
286	-10.568514	17.98825	-2.7286847	-86.38504	0.0	0.0	0.0	0.0	51.68421	0.0	0.0	-7.62627	4.138641	-0.22640514	-17.423525	2.7254631e-05	5.6244546e-05	0.00014183926	-0.0002697977	-6.9141386e-09	-0.0038779427	1.1932571e-12	-1.3805763e-07	22.162899	-3.8088284	4.4133923e-09	-2.5242455e-09	0	0	5.0	2.8238766	0.014367728	287000	2845.056688308716
287	-13.358968	23.613834	-2.4361954	-94.92116	0.0	0.0	0.0	0.0	62.53846	0.0	0.0	-7.7702403	3.7734225	1.4273615	-14.163534	-1.9415118e-07	4.8026654e-05	0.00015229959	-0.00016922789	3.4332274e-08	-0.018589815	-5.8207664e-14	4.9806374e-08	50.14365	-26.957817	2.2520201e-09	-7.9240436e-10	0	0	79.0	2.8221686	0.011124995	288000	2858.972870349884
288	-49.981777	141.08989	-2.551003	-496.0781	0.0	0.0	0.0	0.0	66.72727	0.0	0.0	-58.378334	66.808235	-1.9184089	-160.74713	0.00015749905	0.00031013708	0.0015488573	-0.00014362554	-4.2080877e-08	-0.0054685757	0.0	-3.1400324e-07	269.2361	-248.15746	1.05707905e-07	-8.7142496e-08	0	0	5.0	2.8161495	0.016842838	289000	2872.3378298282623
289	-6.9099655	4.9010444	-1.6779089	-29.499907	0.0	0.0	0.0	0.0	29.424242	0.0	0.0	-13.411514	21.429499	1.7957208	-87.779686	1.178117e-05	0.0001068428	0.00035246433	-0.00034547976	2.7179718e-08	-0.0045052883	-9.313226e-13	1.2186191e-06	522.8857	-511.31027	1.1438328e-08	-8.232471e-09	0	0	3.0	2.8157434	0.015175519	290000	2892.0490276813507
290	-64.12253	112.9751	-4.6853795	-290.0335	0.0	0.0	0.0	0.0	122.8	0.0	0.0	-2.6133344	3.1727116	0.57620645	-11.675502	2.2895045e-05	6.0850973e-05	0.00015944714	-0.00010279141	-6.1631205e-08	-0.014919282	-2.0372682e-13	8.4861135e-08	1278.8911	-1114.051	3.2342864e-09	-2.437151e-09	0	0	79.0	2.8164873	0.007519549	291000	2904.3263998031616
291	-19.878618	35.086235	-3.3431714	-105.77342	0.0	0.0	0.0	0.0	92.57143	0.0	0.0	-16.198824	3.691943	-8.207651	-52.7839	-5.9998027e-05	5.6671797e-05	0.00018524093	-0.00016575918	-1.4305115e-09	-0.0062816045	1.3096724e-12	2.9924013e-07	59.11923	-27.674858	5.0114206e-09	-3.9677364e-09	0	0	5.0	2.8363156	0.012017092	292000	2917.429754257202
292	-16.14097	33.743916	-2.1252909	-122.62394	0.0	0.0	0.0	0.0	67.454544	0.0	0.0	-19.506557	4.859247	-8.267726	-29.47752	-1.2083988e-05	2.647211e-05	8.6355896e-05	-0.00017529348	1.0490417e-08	-0.0030642326	5.8207664e-14	2.2646963e-08	37.98391	-9.0449295	8.1151985e-10	-4.79897e-10	0	0	4.0	2.8362563	0.013622988	293000	2931.51224732399
293	-46.883404	60.411415	-3.8654118	-132.31734	0.0	0.0	0.0	0.0	180.66667	0.0	0.0	-18.98785	2.9179902	-6.883032	-22.154945	7.2892913e-06	3.728978e-05	0.00015078863	-0.00014652737	-3.1471252e-08	-0.011302004	7.639755e-13	-2.1387393e-08	29.87454	-20.425093	1.1587686e-09	-5.4248955e-10	0	0	4.0	2.8355658	0.019029882	294000	2943.1939260959625
294	-32.349422	75.71133	-2.072647	-270.8947	0.0	0.0	0.0	0.0	85.545456	0.0	0.0	-31.011686	12.970583	-7.091524	-46.11325	6.541442e-05	8.1962215e-05	0.00037164387	-0.00011003291	1.3828277e-08	-0.00049391715	6.9849194e-13	-1.7979028e-07	305.87732	-220.65796	9.156539e-09	-5.859171e-09	0	0	3.0	2.8350823	0.018432647	295000	2956.8076565265656
295	-21.271206	36.547462	-3.3727765	-117.495186	0.0	0.0	0.0	0.0	86.25	0.0	0.0	-27.764002	37.15733	-6.6714926	-122.414795	-0.00011584025	0.00014216219	0.00011678942	-0.00061601744	5.9366226e-08	-0.0043992302	-5.0349625e-12	2.531643e-07	168.81267	-116.60925	9.903617e-09	-7.3573974e-09	0	0	3.0	2.8342464	0.019039912	296000	2969.6739785671234
296	-10.70902	18.256119	-2.4198651	-81.08137	0.0	0.0	0.0	0.0	55.0625	0.0	0.0	-16.52718	4.983426	-8.817968	-30.647257	3.63377e-05	3.619607e-05	0.00011422037	-7.905188e-05	9.775162e-09	-0.0048170444	-1.09139365e-14	-2.5164664e-09	51.524742	-29.074488	2.0425455e-09	-1.2647442e-09	0	0	5.0	2.8326058	0.013037625	297000	2984.4731702804565
297	-19.523935	31.846457	-4.3643713	-107.33165	0.0	0.0	0.0	0.0	93.22222	0.0	0.0	-13.531985	4.50154	-6.5357695	-54.743637	8.883103e-06	6.889543e-05	0.00047910714	-9.790505e-05	1.9073486e-08	-0.015914122	4.656613e-13	-2.9504466e-07	62.5538	-32.717762	4.83322e-09	-3.6772505e-09	0	0	79.0	2.829451	0.0081764925	298000	2997.653291940689
298	-12.367331	10.697294	-2.8473537	-29.070038	0.0	0.0	0.0	0.0	67.0	0.0	0.0	-14.074487	2.8427703	-6.410539	-22.577711	4.6954156e-05	5.6454974e-05	0.0001794959	-8.489494e-05	1.3589859e-08	-0.006156848	-1.0877556e-12	2.2057693e-08	44.865856	-19.428318	3.23751e-09	-2.2550921e-09	0	0	4.0	2.775608	0.007882433	299000	3010.8447604179382
299	-39.79263	114.86153	-2.0602183	-437.27814	0.0	0.0	0.0	0.0	67.84615	0.0	0.0	-51.0954	66.79224	-4.3925014	-168.75015	0.0004461906	0.0007674051	0.001993429	-0.00014296622	1.5318394e-08	-0.0041380827	1.6072591e-11	-1.2335549e-06	556.7146	-313.19913	3.7570578e-07	-3.2156896e-07	0	0	3.0	2.7735796	0.020034004	300000	3025.1480112075806
300	-38.178432	83.09206	-4.3237705	-272.85815	0.0	0.0	0.0	0.0	90.44444	0.0	0.0	-31.815388	19.641823	-5.6983175	-91.055984	0.00032208365	0.00026454104	0.0006377164	-0.00033883593	-4.9114227e-08	-0.006717947	-3.7252905e-12	-5.2015235e-07	240.3622	-168.09036	1.0498349e-07	-9.1820354e-08	0	0	7.0	2.772304	0.01802486	301000	3038.8204307556152
301	-16.508762	31.679865	-2.6998959	-128.67874	0.0	0.0	0.0	0.0	70.71429	0.0	0.0	-13.479642	4.379448	-7.3360515	-38.8096	7.9864534e-05	0.000109218476	0.00021942216	-0.00021421677	-2.6226044e-08	-0.00273845	1.0186341e-12	-1.8515863e-07	57.99544	-31.264254	1.3121017e-08	-1.1098119e-08	0	0	4.0	2.7723875	0.022086926	302000	3053.274633407593
302	-12.726741	24.55321	-2.5882819	-112.95393	0.0	0.0	0.0	0.0	52.166668	0.0	0.0	-7.342874	1.5984577	-4.5652103	-15.187064	-2.7583166e-05	5.1765022e-05	0.00017553149	-0.00020545174	-5.0544738e-08	-0.0062509864	-8.8766684e-13	1.2671109e-07	99.82142	-48.829163	3.5600036e-09	-2.7279778e-09	0	0	7.0	2.7731767	0.010927336	303000	3068.9891426563263
303	-7.0226154	3.9634385	-2.6029303	-18.113083	0.0	0.0	0.0	0.0	30.826086	0.0	0.0	-11.562734	3.683956	-4.431694	-33.32104	2.6138789e-05	5.5794306e-05	0.00017673697	-7.631548e-05	-3.4332274e-08	-0.022359954	5.311449e-13	-4.5595777e-07	58.90558	-33.355217	3.703651e-09	-2.125923e-09	0	0	79.0	2.7756338	0.009781391	304000	3085.810762166977
304	-19.11434	33.812218	-1.6188475	-101.56173	0.0	0.0	0.0	0.0	91.28571	0.0	0.0	-10.311975	3.1830273	0.9243233	-12.722767	-3.2206834e-05	2.7630327e-05	0.00014408835	-0.00010929647	-6.198883e-08	-0.00578199	-5.311449e-13	1.8233722e-07	45.945595	-30.476685	1.4506736e-09	-1.2835666e-09	0	0	5.0	2.7453148	0.012408626	305000	3099.426115989685
305	-11.028721	20.990042	-2.2574918	-98.47689	0.0	0.0	0.0	0.0	52.63158	0.0	0.0	-13.114136	4.499518	-2.3256776	-21.881634	5.748663e-06	4.544961e-05	0.00023849955	-6.351154e-05	-3.170967e-08	-0.013395737	-7.748895e-13	-4.1611494e-07	41.882687	-16.962753	2.0919857e-09	-1.1527467e-09	0	0	28.0	2.7449603	0.012266756	306000	3115.3738343715668
306	-18.038385	29.242682	-2.173253	-92.922325	0.0	0.0	0.0	0.0	96.875	0.0	0.0	-13.576543	4.924958	-1.820703	-23.432678	1.6697023e-06	3.671549e-05	0.00023967592	-8.095807e-05	1.4781952e-08	-0.0034204992	1.02591e-12	-1.7929302e-07	18.049149	-6.526026	1.3463952e-09	-8.74644e-10	0	0	3.0	2.7480776	0.020062706	307000	3128.4765360355377
307	-9.892402	13.194817	-2.3852994	-55.820942	0.0	0.0	0.0	0.0	54.466667	0.0	0.0	-8.633624	3.6835704	-1.5435524	-21.407429	8.036782e-06	6.204064e-05	0.00027137168	-7.6333294e-05	7.152557e-09	-0.017380524	5.748007e-13	-2.2075369e-07	48.927094	-12.390488	4.354692e-09	-2.6630318e-09	0	0	79.0	2.7475395	0.009731525	308000	3143.5914673805237
308	-70.16685	158.6922	-3.1775446	-458.85736	0.0	0.0	0.0	0.0	92.14286	0.0	0.0	-57.8012	70.01036	-1.2588887	-168.15614	0.00056767487	0.0008500097	0.0020923894	-7.1998045e-05	-3.1113625e-08	-0.01296373	-1.7680577e-12	-2.3050063e-06	399.85776	-359.46976	5.397989e-07	-4.1800274e-07	0	0	79.0	2.7245212	0.007332141	309000	3156.7534441947937
309	-8.513549	8.2100725	-2.0896986	-37.917366	0.0	0.0	0.0	0.0	43.217392	0.0	0.0	-23.390934	16.122284	-2.1883159	-77.898285	7.674974e-05	0.00031327998	0.00081751763	-0.001764072	2.9444694e-08	-0.011972945	1.1641533e-13	-5.861398e-07	609.06006	-594.5284	1.00863694e-07	-9.33523e-08	0	0	79.0	2.7343307	0.0086489245	310000	3173.784811735153
310	-7.846406	5.9990644	-1.95316	-30.372519	0.0	0.0	0.0	0.0	36.47059	0.0	0.0	-5.9462595	3.0296283	-0.4641118	-9.636456	8.110938e-05	0.00010497307	0.00023874268	-0.00019221299	9.4890595e-08	-0.0042565437	-1.36788e-12	-1.54473e-07	62.621723	-41.008247	1.0975903e-08	-7.0555624e-09	0	0	5.0	2.6823773	0.015434837	311000	3189.195522546768
311	-29.758152	32.857132	-4.387375	-87.893036	0.0	0.0	0.0	0.0	169.8	0.0	0.0	-9.135172	2.5041375	-1.1330104	-12.315525	5.8818892e-05	7.685082e-05	0.00019301823	-0.00018554355	-4.768372e-10	-0.004457996	2.3137544e-12	-5.777894e-07	22.970507	-13.166712	5.7979492e-09	-3.1000256e-09	0	0	4.0	2.6818879	0.016446091	312000	3201.6966564655304
312	-17.717297	26.286816	-3.0442157	-97.183975	0.0	0.0	0.0	0.0	89.27273	0.0	0.0	-13.524337	8.165228	-1.6260209	-78.00066	1.5125529e-05	8.067533e-05	0.00020296662	-0.0003096083	-4.9352646e-08	-0.00808849	-2.3283065e-13	5.2900776e-07	71.91805	-61.1766	6.3284005e-09	-2.603627e-09	0	0	7.0	2.6836016	0.018037887	313000	3215.903359413147
313	-7.976862	10.615624	-1.8451506	-58.203457	0.0	0.0	0.0	0.0	36.56	0.0	0.0	-6.957365	3.7093	-1.4203322	-17.826708	-2.4965337e-05	8.64443e-05	0.00015842274	-0.00031704665	1.7642975e-08	-0.0063957656	-2.9976945e-12	6.9413875e-07	31.934324	-10.999695	8.668344e-09	-4.2778185e-09	0	0	7.0	2.6856298	0.012295866	314000	3233.914180994034
314	-12.939579	21.239992	-2.1084895	-88.8374	0.0	0.0	0.0	0.0	65.26667	0.0	0.0	-7.188677	3.1937096	-0.49863052	-14.797029	-3.405232e-05	6.6241824e-05	0.00016327424	-0.00022980291	1.5974045e-08	-0.009857117	2.0372682e-13	4.066153e-07	35.30139	-14.877932	4.4170103e-09	-2.385533e-09	0	0	13.0	2.6821566	0.012442587	315000	3249.08225941658
315	-14.189539	18.23084	-3.928414	-74.75057	0.0	0.0	0.0	0.0	76.30769	0.0	0.0	-14.545261	9.244713	0.10267186	-34.366425	-0.000112093854	0.00015035656	0.00025750394	-0.00033963134	-4.4345857e-08	-0.016173646	2.4447217e-12	1.4005021e-06	143.62589	-116.47197	3.51752e-08	-3.153009e-08	0	0	58.0	2.672249	0.012384615	316000	3264.025797843933
316	-49.030624	32.311428	-5.155248	-82.02526	0.0	0.0	0.0	0.0	311.33334	0.0	0.0	-10.024242	2.7606275	-0.0056710243	-12.765527	7.157066e-05	0.000101336555	0.00021718809	-0.00013293477	-5.8889388e-08	-0.006299701	-9.749783e-13	1.5413384e-07	21.227722	-8.964703	1.1228325e-08	-9.793288e-09	0	0	6.0	2.703614	0.015474299	317000	3276.617340326309
317	-37.179462	103.214226	-2.486457	-394.50912	0.0	0.0	0.0	0.0	68.0	0.0	0.0	-33.439026	48.903633	-1.3457267	-150.43379	-0.00027397234	0.0007306655	0.00031027728	-0.002363163	6.818772e-08	-0.0051103346	9.618816e-12	1.307819e-06	1387.1985	-1178.3451	1.1051734e-07	-9.7162165e-08	0	0	2.0	2.7078383	0.019657863	318000	3291.185545682907
318	-12.702234	18.532295	-1.639884	-73.38435	0.0	0.0	0.0	0.0	70.61539	0.0	0.0	-7.773693	4.4539943	4.2379436	-16.312868	4.6935522e-05	7.3538286e-05	0.00034005754	-0.00017473078	-4.9233435e-08	-0.0064812405	-2.6193446e-13	-1.8449875e-07	20.388067	-6.120679	7.783652e-09	-3.740578e-09	0	0	4.0	2.7096753	0.022918545	319000	3305.868946790695
319	-35.495956	108.53618	-2.8944848	-441.48666	0.0	0.0	0.0	0.0	58.266666	0.0	0.0	-60.941845	72.896996	1.4673738	-166.90596	0.0006677443	0.0011284904	0.0027547441	-0.00047064282	-2.5451182e-08	-0.010107984	-1.11249395e-11	-1.3724626e-07	410.336	-371.34424	7.489211e-07	-6.347348e-07	0	0	14.0	2.7112007	0.014801142	320000	3320.988874197006
320	-19.07768	26.096046	-4.249117	-77.031654	0.0	0.0	0.0	0.0	105.666664	0.0	0.0	-27.035244	21.977238	2.240094	-59.154026	-4.0277177e-05	0.00012180644	0.00010752806	-0.00025742757	-3.695488e-09	-0.009076091	-8.731149e-13	2.9961524e-07	418.5628	-374.90363	1.1341286e-08	-9.854098e-09	0	0	13.0	2.7167325	0.015093447	321000	3333.90309214592
321	-8.205667	6.5008464	-2.4346013	-29.964743	0.0	0.0	0.0	0.0	39.45	0.0	0.0	-30.577003	40.154636	5.9593315	-146.30495	6.963603e-05	0.00021561494	0.00046279537	-0.00066345907	7.629395e-09	-0.0033445398	-2.8958311e-12	-1.329876e-06	429.64117	-237.4289	4.7972062e-08	-4.285886e-08	0	0	3.0	2.725296	0.023698833	322000	3350.7647502422333
322	-5.7840495	2.6680002	-1.888443	-12.035933	0.0	0.0	0.0	0.0	24.25	0.0	0.0	-2.5464952	5.04881	17.053638	-11.277656	-7.083339e-05	7.956808e-05	0.00015422888	-0.00019671326	2.682209e-08	-0.012237205	1.3096723e-13	-2.387424e-07	99.00862	-85.63304	6.6470047e-09	-5.338945e-09	0	0	79.0	2.727358	0.010666714	323000	3369.9130601882935
323	-27.316076	92.55673	-3.3105052	-430.65588	0.0	0.0	0.0	0.0	49.55	0.0	0.0	-53.465775	62.9473	-0.446949	-148.02634	-8.21375e-05	0.00018579279	0.00027586776	-0.0006598481	3.9756298e-08	-0.006926336	1.7898856e-12	1.5108526e-06	87.49538	-64.7084	3.610199e-08	-2.9574018e-08	0	0	3.0	2.6914217	0.01812169	324000	3386.149156332016
324	-9.222293	13.400774	-2.2587295	-66.380936	0.0	0.0	0.0	0.0	49.6	0.0	0.0	-11.950373	7.914361	-0.41142583	-29.428173	-0.0001268695	0.00012088501	0.00014089525	-0.0002655423	2.7060509e-08	-0.0038320469	4.3655746e-14	-2.9477234e-09	37.268085	-32.6894	2.056477e-08	-1.8015474e-08	0	0	4.0	2.6895359	0.018150812	325000	3402.9999845027924
325	-11.419253	19.551846	-2.4926085	-90.50487	0.0	0.0	0.0	0.0	54.0	0.0	0.0	-3.533032	2.688864	4.641247	-14.753773	0.00012573965	0.00012996997	0.00028607412	-0.000118476455	-1.8715859e-08	-0.015527257	2.6557246e-12	-8.1182634e-08	79.24997	-61.884995	2.2492047e-08	-1.882679e-08	0	0	79.0	2.6878066	0.008514466	326000	3419.22989487648
